;GL_SpectroSoft	3.1.07
;SPX	6.4.2(0.7.2)
Pos	Name	x2	y2	u2'	v2'	L2	a2	b2	X2	Y2	Z2	x10	y10	y10	u10'	v10'	L10	a10	b10	X10	Y10	Z10	CCT	ChErr	Duv	ColPeak	ColPeakVal	Lambda2	ColDom	LumInt	LumEff	Purity	Radiometric	Ra	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	Mivis	Miuv	Binning	Brightness	Pass
										lx													K			nm		nm	nm				W/m²																					
1	2019-03-21T09:21:18	0.3344	0.3908	0.1905	0.501	68.81	-18.52	16.19	18328.3	21422.5	15063.91	0.3409	0.3927	0.3927	0.194	0.5027	68.95	-16.85	17.77	20157.59	23218.65	15752.28	5451	0.023	0.0226	534.52	329.06	231.64	555.3				73.837	84.2	79.7	88.9	94.6	78.8	81.1	88	90.2	72.1	19.8	79.3	77.1	76.6	81.5	95.9	71.6	1.8	3.5			
2	2019-03-21T09:21:48	0.3396	0.3927	0.1932	0.5025	68.95	-17.3	17.57	21412.54	24758.5	16875.1	0.3461	0.3944	0.3944	0.1966	0.5041	69.07	-15.61	19.09	23514.71	26793.78	17633.43	5284	0.022	0.0213	550.45	376.84	238.92	558.9				86.1682	85.1	81	89.6	95.1	80.1	82.2	88.7	90.8	73.7	25.3	80.3	78.6	77.6	82.7	96.3	73.3	1.7	3.4			
3	2019-03-21T09:22:18	0.3444	0.3943	0.1956	0.5039	69.06	-16.18	18.79	24624.64	28194.83	18685.54	0.3508	0.3958	0.3958	0.1991	0.5054	69.17	-14.49	20.28	27005.21	30472.61	19511.66	5140	0.02	0.0202	550.45	426.64	241.85	561.6				99.2303	86	82.2	90.2	95.5	81.3	83.2	89.2	91.3	75.1	30.3	81.3	79.9	78.4	83.8	96.7	74.9	1.7	3.2			
4	2019-03-21T09:22:48	0.3431	0.3939	0.1949	0.5035	69.03	-16.48	18.45	23024.07	26432.22	17654.54	0.3495	0.3954	0.3954	0.1984	0.5051	69.14	-14.79	19.94	25260.63	28577.52	18440.6	5179	0.021	0.0205	550.45	400.89	240.72	560.9				92.5607	85.7	81.8	90	95.4	80.9	82.9	89.1	91.1	74.6	28.6	81	79.5	78.2	83.4	96.6	74.4	1.7	3.3			
5	2019-03-21T09:23:18	0.3399	0.3928	0.1933	0.5026	68.96	-17.26	17.64	20568.91	23775.58	16178.42	0.3463	0.3945	0.3945	0.1968	0.5042	69.07	-15.57	19.16	22588.39	25727.77	16905.79	5278	0.022	0.0213	550.45	362.09	238.42	559				82.5616	85.1	81	89.6	95.1	80.1	82.2	88.6	90.8	73.5	25	80.3	78.5	77.5	82.6	96.3	73.2	1.7	3.4			
6	2019-03-21T09:23:49	0.3359	0.3914	0.1912	0.5015	68.86	-18.19	16.61	18095.23	21088.15	14689.31	0.3424	0.3932	0.3932	0.1947	0.5031	68.98	-16.5	18.17	19894.38	22845.32	15358.06	5402	0.023	0.0223	550.45	322.64	233.29	556.4				72.6621	84.3	79.9	89.1	94.7	79	81.3	88.2	90.3	72.3	20.7	79.4	77.4	76.8	81.7	96	71.9	1.8	3.5			
7	2019-03-21T09:24:19	0.3313	0.3896	0.189	0.5	68.72	-19.2	15.37	15920.42	18721.31	13410.96	0.3379	0.3916	0.3916	0.1924	0.5018	68.87	-17.55	16.97	17524.98	20309.61	14030.84	5552	0.024	0.0233	534.52	288.73	224.84	552.7				64.0828	83.6	78.8	88.5	94.2	77.9	80.5	87.7	89.9	71	16.2	78.6	76.2	76.1	80.7	95.7	70.4	1.8	3.6			
8	2019-03-21T09:24:49	0.3263	0.3874	0.1865	0.4984	68.57	-20.28	13.99	13914.91	16521.88	12207.4	0.3329	0.3897	0.3897	0.19	0.5003	68.73	-18.67	15.64	15337.34	17951.87	12780.45	5723	0.025	0.0244	534.52	257.55	213.07	547.7				56.2595	82.8	77.7	88	93.7	76.8	79.5	87.1	89.4	69.8	11.5	77.8	74.9	75.4	79.7	95.3	69	1.9	3.8			
9	2019-03-21T09:25:19	0.321	0.3849	0.184	0.4965	68.38	-21.35	12.47	12144.59	14560.96	11127.81	0.3276	0.3874	0.3874	0.1874	0.4985	68.56	-19.8	14.18	13403.9	15848.94	11659.13	5912	0.026	0.0255	509.47	230	208.07	540.6				49.4217	81.9	76.4	87.4	93.1	75.6	78.6	86.6	89	68.5	6.6	76.9	73.5	74.8	78.5	94.9	67.5	2	4			
10	2019-03-21T09:25:48	0.319	0.384	0.1831	0.4958	68.31	-21.78	11.93	11642.24	14014.03	10839.81	0.3256	0.3866	0.3866	0.1864	0.4979	68.51	-20.26	13.66	12856.03	15263.94	11359.6	5986	0.026	0.026	509.47	223.26	205.39	537.4				47.5224	81.6	75.9	87.2	92.9	75.1	78.2	86.4	88.8	68	4.6	76.5	73	74.5	78.1	94.7	66.9	2	4			
11	2019-03-21T09:26:19	0.3194	0.3847	0.1831	0.4962	68.37	-21.87	12.18	10457.34	12595.87	9689.18	0.3261	0.3873	0.3873	0.1864	0.4983	68.56	-20.32	13.92	11547.81	13716.24	10150.83	5970	0.027	0.0262	509.47	200.6	205.2	538.2				42.6296	81.5	75.8	87.1	92.9	74.9	78.1	86.3	88.7	67.8	4.1	76.4	72.8	74.3	78	94.7	66.7	2	4			
12	2019-03-21T09:26:49	0.3174	0.3833	0.1823	0.4953	68.26	-22.13	11.51	11313.91	13661.53	10665.15	0.3241	0.386	0.386	0.1856	0.4975	68.46	-20.62	13.26	12498.82	14887.58	11178.69	6043	0.027	0.0264	509.47	218.84	203.45	534.7				46.2727	81.2	75.5	87	92.7	74.6	77.9	86.2	88.6	67.5	2.8	76.2	72.5	74.2	77.7	94.5	66.3	2	4.1			
13	2019-03-21T09:27:19	0.3167	0.383	0.182	0.4951	68.24	-22.28	11.32	11314.32	13681.81	10726.46	0.3234	0.3858	0.3858	0.1853	0.4972	68.44	-20.79	13.08	12501.53	14913.27	11243.47	6071	0.027	0.0266	509.47	219.88	201.96	533.4				46.3077	81.1	75.3	86.9	92.6	74.4	77.8	86.1	88.5	67.3	2.1	76.1	72.3	74.1	77.5	94.5	66.1	2	4.1			
14	2019-03-21T09:27:49	0.316	0.3828	0.1816	0.4949	68.23	-22.47	11.16	11311.84	13702.04	10779.61	0.3227	0.3856	0.3856	0.1849	0.4971	68.43	-20.98	12.94	12501.27	14938.87	11299.16	6097	0.027	0.0268	509.47	220.94	200.56	532.3				46.3291	81	75.1	86.8	92.5	74.2	77.6	86	88.4	67.1	1.2	75.9	72	74	77.3	94.4	65.8	2	4.2			
15	2019-03-21T09:28:19	0.3154	0.3825	0.1813	0.4947	68.21	-22.62	10.98	11281.1	13683.41	10807.23	0.322	0.3854	0.3854	0.1845	0.4969	68.41	-21.13	12.77	12469.63	14921.6	11328.95	6121	0.027	0.027	509.47	221.1	199.28	531				46.2407	80.8	74.9	86.7	92.4	74	77.4	85.9	88.4	66.8	0.3	75.8	71.8	73.9	77.1	94.3	65.5	2	4.2			
16	2019-03-21T09:28:49	0.3147	0.3822	0.1809	0.4944	68.18	-22.75	10.79	11280.39	13699.3	10864.91	0.3214	0.3851	0.3851	0.1842	0.4966	68.39	-21.28	12.59	12470.78	14942.29	11390.31	6148	0.028	0.0271	509.47	221.69	198.41	529.8				46.2833	80.7	74.7	86.6	92.4	73.9	77.3	85.8	88.3	66.7	0	75.7	71.6	73.8	77	94.3	65.4	2	4.2			
17	2019-03-21T09:29:19	0.3143	0.3819	0.1808	0.4943	68.16	-22.81	10.66	11084.95	13469.06	10713.42	0.321	0.3848	0.3848	0.1841	0.4965	68.37	-21.34	12.46	12255.83	14693.17	11232.9	6162	0.028	0.0272	509.47	218.32	198.08	529				45.5276	80.7	74.7	86.6	92.3	73.8	77.3	85.8	88.3	66.6	0	75.6	71.6	73.8	77	94.3	65.3	2	4.2			
18	2019-03-21T09:29:49	0.3142	0.3818	0.1807	0.4942	68.16	-22.82	10.62	10672.11	12969.22	10323.8	0.3209	0.3847	0.3847	0.184	0.4964	68.37	-21.35	12.42	11799.72	14148.3	10825	6168	0.028	0.0272	509.47	210.03	197.76	528.8				43.8159	80.7	74.7	86.6	92.4	73.8	77.3	85.8	88.3	66.6	0	75.6	71.6	73.7	77	94.3	65.3	2	4.2			
19	2019-03-21T09:30:19	0.3143	0.3819	0.1808	0.4942	68.16	-22.82	10.64	10368.29	12599.39	10025.43	0.3209	0.3848	0.3848	0.184	0.4965	68.37	-21.34	12.44	11463.73	13744.46	10512	6166	0.028	0.0272	509.47	204.02	197.76	528.9				42.573	80.7	74.7	86.6	92.4	73.8	77.3	85.8	88.3	66.6	0	75.6	71.6	73.7	76.9	94.3	65.3	2	4.2			
20	2019-03-21T09:30:49	0.3142	0.3818	0.1807	0.4942	68.15	-22.82	10.6	10082.1	12252.24	9758.51	0.3208	0.3847	0.3847	0.184	0.4964	68.36	-21.35	12.39	11147.57	13366.22	10232.91	6169	0.028	0.0272	509.47	198.48	197.69	528.7				41.4128	80.7	74.7	86.6	92.4	73.8	77.2	85.8	88.3	66.6	0	75.6	71.5	73.7	76.9	94.3	65.3	2	4.2			
21	2019-03-21T09:31:19	0.314	0.3817	0.1807	0.4941	68.15	-22.85	10.57	9889.32	12021.07	9579.49	0.3207	0.3846	0.3846	0.1839	0.4964	68.36	-21.38	12.37	10934.88	13114.3	10045.24	6173	0.028	0.0272	509.47	194.93	196.99	528.5				40.6283	80.6	74.6	86.5	92.3	73.7	77.2	85.7	88.3	66.6	0	75.5	71.5	73.7	76.9	94.2	65.2	2	4.2			
22	2019-03-21T09:31:49	0.3138	0.3816	0.1806	0.494	68.14	-22.89	10.49	9675.5	11765.27	9393.7	0.3205	0.3845	0.3845	0.1838	0.4963	68.35	-21.42	12.28	10699.08	12836.42	9851.04	6184	0.028	0.0273	509.47	190.92	196.81	528				39.7649	80.6	74.5	86.5	92.3	73.7	77.2	85.7	88.3	66.5	0	75.5	71.4	73.7	76.8	94.2	65.1	2	4.2			
23	2019-03-21T09:32:19	0.3134	0.3813	0.1804	0.4939	68.12	-22.94	10.36	9658.55	11750.38	9407.98	0.3201	0.3842	0.3842	0.1837	0.4961	68.33	-21.48	12.16	10681.16	12822.09	9866.93	6199	0.028	0.0273	509.47	191.05	196.08	527.2				39.719	80.6	74.5	86.5	92.3	73.6	77.1	85.7	88.3	66.5	0	75.5	71.4	73.7	76.8	94.2	65.1	2.1	4.3			
24	2019-03-21T09:32:49	0.3132	0.3813	0.1803	0.4938	68.11	-23	10.32	9507.72	11573.86	9274.46	0.3199	0.3842	0.3842	0.1836	0.4961	68.33	-21.54	12.12	10515.08	12630.05	9726.68	6208	0.028	0.0274	509.47	188.09	195.91	526.9				39.1084	80.5	74.4	86.5	92.3	73.5	77	85.6	88.2	66.4	0	75.4	71.3	73.6	76.7	94.2	65	2.1	4.3			
25	2019-03-21T09:33:19	0.3129	0.3811	0.1802	0.4937	68.1	-23.03	10.22	9480.85	11544.54	9270.59	0.3196	0.384	0.384	0.1834	0.4959	68.32	-21.58	12.03	10485.9	12599.59	9723.28	6218	0.028	0.0274	509.47	187.92	195.34	526.3				39.0116	80.5	74.4	86.5	92.2	73.5	77	85.7	88.2	66.3	0	75.4	71.2	73.6	76.7	94.2	64.9	2.1	4.3			
26	2019-03-21T09:33:49	0.3129	0.3811	0.1801	0.4937	68.1	-23.07	10.24	9539.22	11619.05	9327.08	0.3196	0.3841	0.3841	0.1834	0.496	68.32	-21.61	12.05	10550.73	12680.73	9782.17	6218	0.028	0.0275	507.67	189.18	195.26	526.4				39.2666	80.4	74.3	86.4	92.2	73.5	77	85.6	88.2	66.3	0	75.3	71.2	73.6	76.6	94.1	64.9	2.1	4.3			
27	2019-03-21T09:34:19	0.3127	0.381	0.1801	0.4936	68.09	-23.1	10.17	9605.34	11703.36	9409.23	0.3194	0.384	0.384	0.1833	0.4959	68.31	-21.64	11.98	10624.55	12773.68	9869.32	6229	0.028	0.0275	509.47	190.6	195.11	525.9				39.5495	80.4	74.3	86.4	92.2	73.4	77	85.6	88.2	66.3	0	75.3	71.1	73.5	76.6	94.2	64.8	2.1	4.3			
28	2019-03-21T09:34:49	0.3125	0.381	0.18	0.4936	68.09	-23.16	10.13	9584.64	11683.84	9400.96	0.3192	0.384	0.384	0.1832	0.4958	68.31	-21.7	11.95	10602.13	12753.12	9860.12	6233	0.028	0.0276	509.47	190.59	194.4	525.6				39.4774	80.4	74.2	86.4	92.1	73.3	76.9	85.6	88.2	66.2	0	75.2	71	73.5	76.5	94.1	64.7	2.1	4.3			
29	2019-03-21T09:35:19	0.3123	0.3809	0.1798	0.4935	68.09	-23.21	10.09	9530.43	11623.54	9361.82	0.319	0.3839	0.3839	0.1831	0.4958	68.31	-21.76	11.9	10542.9	12688.01	9819.52	6244	0.028	0.0276	507.67	189.54	194.39	525.3				39.265	80.3	74.1	86.3	92.1	73.3	76.8	85.5	88.2	66.1	0	75.2	71	73.4	76.4	94.1	64.7	2.1	4.3			
30	2019-03-21T09:35:49	0.3121	0.3807	0.1798	0.4934	68.07	-23.23	9.99	9539.92	11637.4	9393.2	0.3187	0.3837	0.3837	0.183	0.4957	68.29	-21.78	11.81	10553.7	12704.54	9852.66	6253	0.028	0.0276	509.47	190.09	193.8	524.7				39.3255	80.3	74.1	86.3	92.1	73.3	76.8	85.5	88.1	66.1	0	75.2	70.9	73.4	76.4	94.1	64.6	2.1	4.3			
31	2019-03-21T09:36:19	0.3119	0.3807	0.1797	0.4934	68.07	-23.28	9.98	9515.02	11611.95	9375.73	0.3186	0.3837	0.3837	0.1829	0.4957	68.29	-21.83	11.8	10526.57	12677.24	9833.87	6258	0.028	0.0277	509.47	189.75	193.77	524.6				39.2159	80.3	74	86.3	92.1	73.2	76.8	85.5	88.1	66	0	75.1	70.9	73.4	76.4	94.1	64.6	2.1	4.3			
32	2019-03-21T09:36:49	0.3119	0.3807	0.1796	0.4934	68.07	-23.31	9.98	9412.22	11489.5	9276.86	0.3186	0.3838	0.3838	0.1829	0.4957	68.3	-21.86	11.8	10413.19	12543.54	9729.95	6258	0.028	0.0277	509.47	187.55	193.79	524.5				38.7985	80.2	74	86.3	92	73.1	76.7	85.5	88.1	65.9	0	75.1	70.8	73.4	76.3	94	64.5	2.1	4.3			
33	2019-03-21T09:37:19	0.3117	0.3806	0.1796	0.4933	68.07	-23.34	9.92	9373.81	11446.27	9252.42	0.3184	0.3837	0.3837	0.1828	0.4956	68.29	-21.89	11.75	10371.19	12496.95	9704.86	6266	0.028	0.0278	509.47	187.2	193.21	524.1				38.6513	80.2	73.9	86.2	92.1	73.1	76.7	85.4	88.1	65.9	0	75	70.7	73.3	76.3	94	64.4	2.1	4.3			
34	2019-03-21T09:37:49	0.3113	0.3803	0.1794	0.4931	68.04	-23.39	9.77	9238.5	11287	9154.99	0.3179	0.3834	0.3834	0.1826	0.4954	68.27	-21.96	11.6	10222.3	12325.47	9603.61	6288	0.028	0.0278	509.47	184.82	192.97	523.2				38.129	80.2	73.9	86.2	92	73.1	76.7	85.4	88.1	65.9	0	75	70.7	73.3	76.2	94	64.4	2.1	4.4			
35	2019-03-21T09:38:19	0.3111	0.3802	0.1793	0.493	68.03	-23.43	9.71	9146.81	11178.62	9078.86	0.3177	0.3832	0.3832	0.1825	0.4953	68.26	-21.99	11.53	10121.57	12207.77	9524.61	6293	0.028	0.0279	509.47	183.15	192.68	522.9				37.7516	80.1	73.8	86.2	92	73	76.6	85.4	88	65.8	0	75	70.6	73.3	76.2	94	64.3	2.1	4.4			
36	2019-03-21T09:38:49	0.3109	0.3801	0.1792	0.493	68.03	-23.48	9.67	9130.94	11164.12	9074.13	0.3176	0.3832	0.3832	0.1824	0.4953	68.26	-22.04	11.5	10104.45	12192.52	9519.4	6302	0.028	0.0279	509.47	183.02	192.52	522.6				37.6965	80.1	73.8	86.2	92	73	76.6	85.4	88	65.8	0	74.9	70.6	73.2	76.1	94	64.2	2.1	4.4			
37	2019-03-21T09:39:19	0.3108	0.3801	0.1791	0.4929	68.03	-23.51	9.63	9159.36	11202.09	9112.96	0.3174	0.3831	0.3831	0.1824	0.4952	68.25	-22.07	11.46	10136.41	12234.38	9560.61	6307	0.028	0.028	509.47	183.69	192.45	522.3				37.8253	80	73.7	86.1	92	72.9	76.5	85.3	88	65.7	0	74.8	70.5	73.2	76.1	94	64.2	2.1	4.4			
38	2019-03-21T09:39:50	0.3107	0.38	0.1791	0.4929	68.02	-23.52	9.62	9078.06	11103.73	9034.83	0.3174	0.3831	0.3831	0.1823	0.4952	68.25	-22.09	11.46	10046.44	12127.21	9478.23	6307	0.028	0.028	509.47	182.24	192.25	522.3				37.4919	80	73.7	86.1	92	72.9	76.5	85.3	88	65.7	0	74.9	70.5	73.2	76.1	94	64.1	2.1	4.4			
39	2019-03-21T09:40:20	0.3105	0.3799	0.179	0.4928	68.02	-23.56	9.56	9024.94	11043.07	8997.85	0.3172	0.383	0.383	0.1822	0.4952	68.24	-22.13	11.4	9988.15	12061.89	9439.79	6315	0.028	0.028	509.47	181.33	192.08	521.9				37.2861	80	73.7	86.1	91.9	72.8	76.5	85.3	88	65.7	0	74.8	70.4	73.2	76	93.9	64.1	2.1	4.4			
40	2019-03-21T09:40:50	0.3104	0.3798	0.179	0.4928	68.01	-23.56	9.52	8920.05	10915.19	8900.58	0.3171	0.383	0.383	0.1822	0.4951	68.24	-22.14	11.36	9872.29	11922.67	9338.39	6319	0.028	0.028	507.67	179.3	191.96	521.7				36.8727	80	73.6	86.1	91.9	72.8	76.5	85.3	88	65.7	0	74.8	70.4	73.2	76	93.9	64.1	2.1	4.4			
41	2019-03-21T09:41:20	0.3103	0.3798	0.1789	0.4927	68	-23.57	9.48	8960.76	10966.36	8950.02	0.317	0.3829	0.3829	0.1822	0.4951	68.23	-22.15	11.32	9917.57	11978.96	9390.42	6326	0.028	0.028	509.47	180.1	192.1	521.5				37.0456	80	73.6	86.1	91.9	72.8	76.5	85.3	88	65.7	0	74.8	70.4	73.1	76	93.9	64.1	2.1	4.4			
42	2019-03-21T09:41:50	0.3103	0.3798	0.1789	0.4927	68.01	-23.61	9.49	8913.28	10911.66	8904.31	0.3169	0.3829	0.3829	0.1821	0.4951	68.24	-22.19	11.33	9865.23	11919.39	9342.05	6326	0.028	0.0281	507.67	179.28	191.84	521.4				36.8504	80	73.6	86.1	91.9	72.8	76.4	85.3	88	65.6	0	74.8	70.4	73.1	76	93.9	64	2.1	4.4			
43	2019-03-21T09:42:20	0.3101	0.3797	0.1788	0.4927	68	-23.63	9.43	9010.52	11032.53	9014.09	0.3168	0.3828	0.3828	0.1821	0.495	68.23	-22.21	11.27	9973.1	12052.01	9457.2	6335	0.029	0.0281	509.47	181.28	191.81	521.1				37.2537	79.9	73.6	86.1	91.9	72.7	76.4	85.3	88	65.6	0	74.7	70.3	73.1	75.9	93.9	64	2.1	4.4			
44	2019-03-21T09:42:50	0.3099	0.3795	0.1788	0.4926	67.99	-23.64	9.37	8830.51	10813.38	8846.98	0.3166	0.3827	0.3827	0.182	0.4949	68.22	-22.22	11.21	9774.26	11813.19	9282.72	6339	0.028	0.0281	507.67	177.66	191.54	520.8				36.521	79.9	73.5	86.1	91.9	72.7	76.4	85.2	88	65.6	0	74.7	70.3	73.1	75.9	93.9	64	2.1	4.4			
45	2019-03-21T09:43:20	0.3098	0.3795	0.1787	0.4925	67.98	-23.68	9.33	8788.75	10766.03	8816.89	0.3165	0.3826	0.3826	0.1819	0.4949	68.21	-22.26	11.17	9728.43	11762.37	9251.35	6347	0.029	0.0281	507.67	177.12	191.3	520.5				36.3652	79.9	73.5	86	91.9	72.7	76.4	85.2	87.9	65.5	0	74.7	70.3	73.1	75.9	93.9	63.9	2.1	4.4			
46	2019-03-21T09:43:50	0.3097	0.3794	0.1787	0.4925	67.98	-23.68	9.32	8848.69	10840.06	8879.6	0.3164	0.3826	0.3826	0.1819	0.4949	68.21	-22.27	11.16	9794.9	11843.39	9317.19	6347	0.029	0.0281	509.47	178.46	191.22	520.4				36.621	79.9	73.5	86	91.8	72.7	76.4	85.2	87.9	65.5	0	74.7	70.2	73.1	75.9	93.9	63.9	2.1	4.4			
47	2019-03-21T09:44:20	0.3097	0.3795	0.1787	0.4925	67.98	-23.69	9.32	8928.14	10937.74	8958.47	0.3164	0.3826	0.3826	0.1819	0.4949	68.21	-22.27	11.16	9882.84	11950.06	9399.93	6347	0.029	0.0281	509.47	180.01	191.41	520.5				36.949	79.9	73.5	86	91.9	72.7	76.4	85.2	87.9	65.5	0	74.7	70.2	73.1	75.9	93.9	63.9	2.1	4.4			
48	2019-03-21T09:44:50	0.3098	0.3797	0.1787	0.4926	67.99	-23.71	9.38	8982.17	11006.41	9002.3	0.3165	0.3828	0.3828	0.1819	0.495	68.23	-22.3	11.23	9942.54	12024.66	9444.43	6344	0.029	0.0282	509.47	181.09	191.35	520.7				37.1329	79.9	73.4	86	91.8	72.6	76.3	85.2	87.9	65.5	0	74.7	70.2	73	75.8	93.9	63.9	2.1	4.4			
49	2019-03-21T09:45:20	0.3098	0.3794	0.1787	0.4925	67.98	-23.67	9.32	8991.31	11013.27	9020.99	0.3164	0.3826	0.3826	0.1819	0.4949	68.21	-22.26	11.16	9952.41	12032.86	9465.34	6347	0.029	0.0281	509.47	181.19	191.44	520.5				37.2282	79.9	73.5	86.1	91.8	72.7	76.4	85.3	87.9	65.6	0	74.8	70.3	73.1	75.9	93.9	64	2.1	4.4			
50	2019-03-21T09:45:50	0.3098	0.3793	0.1788	0.4925	67.97	-23.61	9.29	9050.03	11079.96	9080.29	0.3165	0.3825	0.3825	0.182	0.4948	68.2	-22.21	11.14	10016.82	12106.01	9527.83	6344	0.028	0.0281	509.47	182.35	191.79	520.5				37.4618	80	73.6	86.1	91.9	72.8	76.5	85.3	88	65.7	0	74.9	70.4	73.2	76	93.9	64.1	2.1	4.4			
51	2019-03-21T09:46:20	0.3098	0.3792	0.1788	0.4924	67.96	-23.6	9.27	8984.46	10998.71	9018.9	0.3164	0.3824	0.3824	0.182	0.4948	68.2	-22.21	11.11	9944.18	12018.13	9464.17	6347	0.028	0.028	509.47	181.43	191.83	520.4				37.1895	80	73.7	86.2	91.8	72.9	76.6	85.4	88	65.8	0	75	70.5	73.4	76.1	93.9	64.2	2.1	4.4			
52	2019-03-21T09:46:50	0.3097	0.379	0.1788	0.4923	67.95	-23.57	9.18	8886.9	10876.83	8935.08	0.3163	0.3822	0.3822	0.1819	0.4947	68.18	-22.2	11.03	9835.75	11886.45	9376.38	6351	0.028	0.028	507.67	179.48	191.84	520				36.8052	80.1	73.8	86.2	91.8	73	76.7	85.5	88	65.9	0	75.2	70.6	73.5	76.2	93.9	64.3	2.1	4.4			
53	2019-03-21T09:47:20	0.3095	0.379	0.1787	0.4923	67.95	-23.61	9.16	9004.04	11024.22	9060.35	0.3162	0.3822	0.3822	0.1819	0.4946	68.18	-22.23	11.01	9965.95	12047.79	9508.3	6358	0.028	0.028	507.67	182.11	191.35	519.8				37.2998	80.1	73.8	86.2	91.8	72.9	76.6	85.4	88	65.8	0	75.1	70.6	73.5	76.1	93.9	64.2	2.1	4.4			
54	2019-03-21T09:47:50	0.3095	0.3791	0.1787	0.4923	67.95	-23.64	9.18	9045.8	11077.99	9100.56	0.3162	0.3822	0.3822	0.1819	0.4947	68.19	-22.24	11.03	10012.94	12105.09	9550.19	6358	0.028	0.0281	507.67	182.62	191.36	519.9				37.4492	79.9	73.6	86.1	91.8	72.7	76.4	85.3	88	65.6	0	74.8	70.3	73.2	75.9	93.9	64	2.1	4.4			
55	2019-03-21T09:48:20	0.3096	0.3792	0.1786	0.4924	67.96	-23.67	9.22	9072.97	11113.92	9122.05	0.3163	0.3823	0.3823	0.1819	0.4947	68.19	-22.23	11.06	10044.06	12141.95	9572.64	6356	0.028	0.0281	509.47	182.28	191.31	520				37.5323	79.8	73.3	86	91.9	72.5	76.2	85.1	87.9	65.3	0	74.5	70	72.8	75.7	93.9	63.7	2.1	4.4			
56	2019-03-21T09:48:50	0.3098	0.3793	0.1787	0.4925	67.97	-23.63	9.3	9307.22	11396.62	9339.2	0.3165	0.3824	0.3824	0.182	0.4948	68.2	-22.17	11.12	10303.34	12448.61	9800.37	6347	0.028	0.0281	507.67	186.47	191.74	520.4				38.4746	79.7	73.2	85.9	92	72.4	76.1	85	87.9	65.2	0	74.3	69.9	72.7	75.6	93.9	63.6	2.1	4.4			
57	2019-03-21T09:49:20	0.3103	0.3797	0.1789	0.4927	68	-23.57	9.46	9369.77	11466.56	9362.67	0.317	0.3827	0.3827	0.1822	0.495	68.22	-22.11	11.29	10371.58	12522.82	9823.63	6326	0.028	0.028	509.47	187.13	192.1	521.4				38.695	79.7	73.2	85.9	92	72.4	76.1	85.1	87.9	65.2	0	74.4	69.9	72.7	75.7	93.9	63.6	2.1	4.4			
58	2019-03-21T09:49:50	0.3109	0.3801	0.1792	0.493	68.03	-23.47	9.67	9533.39	11655.23	9474	0.3176	0.3831	0.3831	0.1825	0.4953	68.25	-21.99	11.49	10551.02	12726.09	9939.17	6302	0.028	0.0279	507.67	189.97	192.79	522.6				39.29	79.9	73.4	86	92.1	72.6	76.3	85.1	87.9	65.4	0	74.5	70.2	72.8	75.8	94	63.9	2.1	4.4			
59	2019-03-21T09:50:20	0.3113	0.3803	0.1794	0.4931	68.04	-23.38	9.78	9636.04	11771.16	9545.08	0.318	0.3833	0.3833	0.1827	0.4954	68.27	-21.92	11.6	10662.96	12852.24	10012.93	6283	0.028	0.0278	509.47	191.85	193.21	523.3				39.7183	80	73.7	86.1	92	72.8	76.5	85.3	88	65.6	0	74.8	70.4	73	76.1	94	64.1	2.1	4.4			
60	2019-03-21T09:50:50	0.3116	0.3804	0.1795	0.4932	68.05	-23.31	9.83	9666.09	11800.97	9558.45	0.3182	0.3834	0.3834	0.1828	0.4955	68.27	-21.88	11.66	10694.68	12885.5	10026.49	6273	0.028	0.0277	509.47	193	193.21	523.7				39.8441	80.2	73.9	86.3	92	73.1	76.7	85.5	88.1	65.9	0	75.1	70.8	73.4	76.3	94	64.4	2.1	4.3			
61	2019-03-21T09:51:20	0.3117	0.3804	0.1796	0.4932	68.05	-23.27	9.88	9629.43	11751.53	9509.03	0.3184	0.3835	0.3835	0.1828	0.4955	68.28	-21.85	11.7	10653.19	12831.71	9974.61	6266	0.028	0.0277	509.47	192.42	193.69	524.1				39.7039	80.3	74.1	86.4	92	73.3	76.9	85.6	88.1	66.1	0	75.3	71	73.6	76.4	94	64.6	2.1	4.3			
62	2019-03-21T09:51:50	0.3118	0.3805	0.1796	0.4933	68.06	-23.29	9.9	9665.24	11796.81	9540.6	0.3184	0.3836	0.3836	0.1828	0.4956	68.28	-21.86	11.73	10692.86	12880.87	10007.18	6266	0.028	0.0277	509.47	193.3	193.46	524.1				39.8516	80.3	74.1	86.3	92	73.2	76.8	85.6	88.1	66.1	0	75.2	70.9	73.5	76.4	94	64.6	2.1	4.3			
63	2019-03-21T09:52:20	0.3116	0.3805	0.1796	0.4933	68.06	-23.33	9.88	9592.68	11712.33	9475.68	0.3183	0.3836	0.3836	0.1828	0.4955	68.28	-21.88	11.71	10613.36	12787.91	9939.26	6270	0.028	0.0277	509.47	191.44	193.43	524				39.5395	80.2	73.9	86.3	92.1	73.1	76.7	85.4	88.1	65.9	0	75	70.7	73.3	76.3	94	64.4	2.1	4.3			
